3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,-0.96,-0.36,411143,2490,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,3.03,-0.96,-0.36,411173,2520,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,411203,2550,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411233,2580,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.97,-0.95,-0.34,411263,2610,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411293,2640,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411323,2670,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,411353,2700,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,411383,2730,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411413,2760,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,411443,2790,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,411473,2820,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411503,2850,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,-0.96,-0.36,411533,2880,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411563,2910,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411593,2940,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,411623,2970,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411653,3000,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411683,3030,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411713,3060,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,411743,3090,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411773,3120,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,411803,3150,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.97,0.00,-0.34,411833,3180,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411863,3210,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,411893,3240,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,411923,3270,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,411953,3300,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,411983,3330,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412013,3360,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,412043,3390,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,412073,3420,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412103,3450,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,0.00,-0.36,412133,3480,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,0.00,-0.34,412163,3510,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412193,3540,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412223,3570,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412253,3600,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,412283,3630,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,412313,3660,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,412343,3690,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,412373,3720,
3.02,-0.75,0.61,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412403,3750,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,412433,3780,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412463,3810,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,412493,3840,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,412523,3870,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412553,3900,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,412583,3930,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412613,3960,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,412643,3990,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,412673,4020,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,-0.95,-0.34,412703,4050,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.00,-0.74,-0.48,412733,4080,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,-0.96,-0.36,412763,4110,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,412793,4140,
3.02,-0.75,0.61,2.78,0.00,1.17,2.89,-1.21,1.01,2.95,-0.72,-0.45,412823,4170,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,412853,4200,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,412883,4230,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,412913,4260,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,412943,4290,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.95,0.00,-0.45,412973,4320,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,413003,4350,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,413033,4380,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413063,4410,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,413093,4440,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,413123,4470,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,0.00,-0.34,413153,4500,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413183,4530,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413213,4560,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,0.00,-0.34,413243,4590,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413273,4620,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413303,4650,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.97,-0.95,-0.34,413333,4680,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,413363,4710,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.95,0.00,-0.45,413393,4740,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413423,4770,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,413453,4800,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413483,4830,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413513,4860,
